1600011000000, 10323.48000000, 10326.99000000, 10323.22000000, 10325.99000000
1600011060000, 10325.99000000, 10326.01000000, 10323.55000000, 10323.55000000
1600011120000, 10323.55000000, 10323.55000000, 10317.82000000, 10321.47000000
1600011180000, 10321.48000000, 10330.00000000, 10321.47000000, 10329.13000000
1600011240000, 10329.13000000, 10330.00000000, 10323.33000000, 10325.42000000
1600011300000, 10325.42000000, 10325.50000000, 10320.00000000, 10320.00000000
1600011360000, 10319.86000000, 10322.57000000, 10316.82000000, 10316.83000000
1600011420000, 10316.83000000, 10321.87000000, 10316.82000000, 10321.56000000
1600011480000, 10321.56000000, 10323.04000000, 10317.57000000, 10319.60000000
1600011540000, 10319.60000000, 10322.12000000, 10316.68000000, 10317.83000000
1600011600000, 10317.67000000, 10317.68000000, 10312.32000000, 10315.88000000
1600011660000, 10315.87000000, 10315.87000000, 10305.00000000, 10308.54000000
1600011720000, 10308.54000000, 10313.68000000, 10308.54000000, 10312.99000000
1600011780000, 10312.98000000, 10314.55000000, 10308.82000000, 10310.08000000
1600011840000, 10310.01000000, 10310.01000000, 10306.10000000, 10307.99000000
1600011900000, 10307.59000000, 10307.59000000, 10292.01000000, 10305.99000000
1600011960000, 10305.99000000, 10306.17000000, 10285.00000000, 10289.13000000
1600012020000, 10289.12000000, 10299.51000000, 10289.00000000, 10295.46000000
1600012080000, 10295.47000000, 10300.31000000, 10289.22000000, 10290.24000000
1600012140000, 10290.24000000, 10298.38000000, 10287.99000000, 10298.38000000
1600012200000, 10297.62000000, 10298.36000000, 10289.78000000, 10290.97000000
1600012260000, 10290.96000000, 10298.32000000, 10287.88000000, 10298.32000000
1600012320000, 10298.32000000, 10300.00000000, 10293.56000000, 10294.73000000
1600012380000, 10294.72000000, 10296.85000000, 10290.09000000, 10291.39000000
1600012440000, 10291.40000000, 10293.54000000, 10280.00000000, 10287.91000000
1600012500000, 10287.92000000, 10293.47000000, 10272.44000000, 10292.87000000
1600012560000, 10292.87000000, 10293.47000000, 10275.84000000, 10283.08000000
1600012620000, 10283.08000000, 10291.90000000, 10283.07000000, 10286.70000000
1600012680000, 10286.70000000, 10290.00000000, 10280.74000000, 10286.00000000
1600012740000, 10285.99000000, 10288.88000000, 10280.00000000, 10280.14000000
1600012800000, 10280.15000000, 10296.79000000, 10261.83000000, 10296.79000000
1600012860000, 10295.87000000, 10296.24000000, 10267.45000000, 10271.02000000
1600012920000, 10271.02000000, 10284.53000000, 10267.45000000, 10277.92000000
1600012980000, 10277.93000000, 10288.46000000, 10277.93000000, 10288.31000000
1600013040000, 10288.32000000, 10292.02000000, 10281.63000000, 10281.70000000
1600013100000, 10281.69000000, 10281.70000000, 10270.03000000, 10272.41000000
1600013160000, 10272.41000000, 10272.42000000, 10261.85000000, 10271.13000000
1600013220000, 10270.91000000, 10283.11000000, 10270.50000000, 10281.42000000
1600013280000, 10281.36000000, 10285.09000000, 10266.99000000, 10277.16000000
1600013340000, 10277.15000000, 10283.99000000, 10274.59000000, 10283.17000000
1600013400000, 10282.98000000, 10282.98000000, 10267.30000000, 10272.61000000
1600013460000, 10272.61000000, 10272.61000000, 10230.51000000, 10234.36000000
1600013520000, 10232.69000000, 10256.90000000, 10200.00000000, 10256.89000000
1600013580000, 10256.89000000, 10259.56000000, 10237.00000000, 10241.85000000
1600013640000, 10241.86000000, 10251.98000000, 10240.39000000, 10250.32000000
1600013700000, 10250.33000000, 10253.88000000, 10242.44000000, 10245.24000000
1600013760000, 10245.26000000, 10248.34000000, 10239.75000000, 10248.34000000
1600013820000, 10249.23000000, 10262.66000000, 10249.23000000, 10262.66000000
1600013880000, 10262.36000000, 10268.99000000, 10255.01000000, 10267.44000000
1600013940000, 10267.44000000, 10271.07000000, 10260.63000000, 10267.78000000
1600014000000, 10267.68000000, 10269.52000000, 10252.98000000, 10255.43000000
1600014060000, 10255.42000000, 10262.27000000, 10251.30000000, 10253.24000000
1600014120000, 10253.24000000, 10260.66000000, 10252.61000000, 10253.95000000
1600014180000, 10253.95000000, 10259.99000000, 10245.01000000, 10246.79000000
1600014240000, 10246.82000000, 10257.99000000, 10243.21000000, 10255.69000000
1600014300000, 10255.69000000, 10255.69000000, 10241.33000000, 10245.42000000
1600014360000, 10245.42000000, 10261.49000000, 10243.00000000, 10261.49000000
1600014420000, 10261.28000000, 10261.28000000, 10252.72000000, 10256.90000000
1600014480000, 10256.90000000, 10256.90000000, 10252.57000000, 10256.10000000
1600014540000, 10256.10000000, 10260.53000000, 10256.10000000, 10259.99000000
1600014600000, 10260.00000000, 10266.77000000, 10259.99000000, 10266.26000000
1600014660000, 10266.27000000, 10270.00000000, 10263.56000000, 10268.02000000
1600014720000, 10268.02000000, 10275.00000000, 10264.98000000, 10270.56000000
1600014780000, 10270.56000000, 10271.54000000, 10266.78000000, 10270.98000000
1600014840000, 10270.98000000, 10275.99000000, 10268.92000000, 10275.03000000
1600014900000, 10275.01000000, 10275.02000000, 10263.44000000, 10270.09000000
1600014960000, 10270.10000000, 10270.13000000, 10263.58000000, 10263.58000000
1600015020000, 10263.58000000, 10267.50000000, 10261.48000000, 10265.01000000
1600015080000, 10265.00000000, 10265.81000000, 10260.00000000, 10261.39000000
1600015140000, 10261.40000000, 10262.62000000, 10259.33000000, 10260.35000000
1600015200000, 10260.35000000, 10267.03000000, 10259.45000000, 10267.03000000
1600015260000, 10267.21000000, 10269.34000000, 10260.42000000, 10260.90000000
1600015320000, 10260.90000000, 10265.67000000, 10258.20000000, 10263.55000000
1600015380000, 10263.56000000, 10264.00000000, 10258.58000000, 10263.26000000
1600015440000, 10263.26000000, 10263.55000000, 10255.08000000, 10257.17000000
1600015500000, 10257.17000000, 10264.01000000, 10253.95000000, 10262.94000000
1600015560000, 10262.51000000, 10264.29000000, 10247.21000000, 10248.10000000
1600015620000, 10248.10000000, 10250.19000000, 10241.38000000, 10249.71000000
1600015680000, 10249.85000000, 10257.09000000, 10247.46000000, 10249.06000000
1600015740000, 10249.06000000, 10250.91000000, 10241.78000000, 10243.25000000
1600015800000, 10243.25000000, 10254.80000000, 10227.08000000, 10241.75000000
1600015860000, 10242.12000000, 10248.84000000, 10237.53000000, 10242.31000000
1600015920000, 10242.15000000, 10250.00000000, 10239.03000000, 10243.96000000
1600015980000, 10243.96000000, 10249.73000000, 10241.00000000, 10249.73000000
1600016040000, 10249.46000000, 10249.92000000, 10234.58000000, 10244.81000000
1600016100000, 10244.82000000, 10246.23000000, 10237.19000000, 10239.57000000
1600016160000, 10239.57000000, 10249.98000000, 10237.35000000, 10249.51000000
1600016220000, 10249.51000000, 10249.52000000, 10243.30000000, 10248.92000000
1600016280000, 10248.93000000, 10250.00000000, 10247.81000000, 10249.75000000
1600016340000, 10249.76000000, 10260.48000000, 10249.75000000, 10257.77000000
1600016400000, 10257.78000000, 10258.00000000, 10243.37000000, 10253.36000000
1600016460000, 10253.35000000, 10256.11000000, 10250.96000000, 10255.78000000
1600016520000, 10255.78000000, 10266.73000000, 10255.78000000, 10265.00000000
1600016580000, 10265.17000000, 10268.00000000, 10260.77000000, 10263.75000000
1600016640000, 10263.75000000, 10264.93000000, 10246.51000000, 10260.53000000
1600016700000, 10260.52000000, 10263.33000000, 10254.41000000, 10254.42000000
1600016760000, 10254.41000000, 10257.28000000, 10242.21000000, 10245.55000000
1600016820000, 10246.32000000, 10247.08000000, 10240.00000000, 10240.01000000
1600016880000, 10240.01000000, 10244.00000000, 10232.03000000, 10243.81000000
1600016940000, 10243.82000000, 10245.78000000, 10236.36000000, 10243.84000000
1600017000000, 10244.39000000, 10245.78000000, 10240.87000000, 10245.78000000
1600017060000, 10245.78000000, 10247.08000000, 10235.43000000, 10236.86000000
1600017120000, 10236.86000000, 10241.11000000, 10226.75000000, 10234.34000000
1600017180000, 10234.34000000, 10234.35000000, 10225.23000000, 10226.52000000
1600017240000, 10226.52000000, 10238.28000000, 10226.52000000, 10231.91000000
1600017300000, 10231.90000000, 10235.00000000, 10215.05000000, 10222.37000000
1600017360000, 10222.37000000, 10232.54000000, 10220.87000000, 10224.90000000
1600017420000, 10224.91000000, 10230.00000000, 10224.91000000, 10229.86000000
1600017480000, 10229.52000000, 10230.00000000, 10216.06000000, 10221.14000000
1600017540000, 10221.14000000, 10227.37000000, 10213.43000000, 10227.37000000
1600017600000, 10225.72000000, 10232.58000000, 10221.76000000, 10231.59000000
1600017660000, 10231.59000000, 10238.57000000, 10230.19000000, 10235.20000000
1600017720000, 10235.11000000, 10235.79000000, 10225.01000000, 10229.16000000
1600017780000, 10229.16000000, 10230.55000000, 10216.80000000, 10222.00000000
1600017840000, 10221.56000000, 10227.09000000, 10212.51000000, 10226.06000000
1600017900000, 10225.90000000, 10237.52000000, 10225.27000000, 10227.46000000
1600017960000, 10227.47000000, 10231.21000000, 10225.00000000, 10229.70000000
1600018020000, 10229.70000000, 10229.70000000, 10225.00000000, 10229.03000000
1600018080000, 10229.02000000, 10239.74000000, 10229.02000000, 10235.01000000
1600018140000, 10234.96000000, 10240.06000000, 10233.58000000, 10240.03000000
1600018200000, 10240.03000000, 10240.85000000, 10232.40000000, 10233.34000000
1600018260000, 10233.34000000, 10234.16000000, 10226.40000000, 10227.03000000
1600018320000, 10227.04000000, 10227.45000000, 10224.40000000, 10226.10000000
1600018380000, 10226.11000000, 10226.11000000, 10224.32000000, 10225.23000000
1600018440000, 10225.24000000, 10236.28000000, 10223.67000000, 10230.63000000
1600018500000, 10230.56000000, 10236.29000000, 10227.78000000, 10235.17000000
1600018560000, 10235.17000000, 10235.78000000, 10232.81000000, 10234.04000000
1600018620000, 10234.03000000, 10235.64000000, 10232.15000000, 10232.28000000
1600018680000, 10232.14000000, 10236.07000000, 10229.98000000, 10232.76000000
1600018740000, 10232.77000000, 10237.84000000, 10232.76000000, 10237.83000000
1600018800000, 10237.83000000, 10244.58000000, 10237.19000000, 10238.79000000
1600018860000, 10238.78000000, 10239.98000000, 10234.92000000, 10238.08000000
1600018920000, 10238.08000000, 10247.62000000, 10236.31000000, 10246.67000000
1600018980000, 10246.66000000, 10258.00000000, 10237.43000000, 10255.36000000
1600019040000, 10255.37000000, 10256.05000000, 10247.76000000, 10248.63000000
1600019100000, 10248.63000000, 10253.08000000, 10242.30000000, 10251.56000000
1600019160000, 10251.57000000, 10253.16000000, 10237.41000000, 10251.18000000
1600019220000, 10251.18000000, 10264.00000000, 10251.18000000, 10261.96000000
1600019280000, 10260.95000000, 10266.34000000, 10260.39000000, 10264.51000000
1600019340000, 10264.51000000, 10280.01000000, 10264.50000000, 10273.97000000
1600019400000, 10274.80000000, 10281.53000000, 10269.98000000, 10270.64000000
1600019460000, 10270.81000000, 10274.13000000, 10268.68000000, 10268.68000000
1600019520000, 10268.69000000, 10270.14000000, 10263.00000000, 10269.24000000
1600019580000, 10269.25000000, 10269.25000000, 10260.75000000, 10265.42000000
1600019640000, 10265.43000000, 10270.00000000, 10263.59000000, 10264.41000000
1600019700000, 10264.41000000, 10266.34000000, 10261.50000000, 10265.21000000
1600019760000, 10265.20000000, 10276.47000000, 10265.20000000, 10272.90000000
1600019820000, 10272.79000000, 10282.33000000, 10271.84000000, 10281.25000000
1600019880000, 10281.24000000, 10284.02000000, 10274.45000000, 10280.13000000
1600019940000, 10280.13000000, 10282.16000000, 10275.01000000, 10275.01000000
1600020000000, 10276.69000000, 10276.69000000, 10265.94000000, 10270.98000000
1600020060000, 10270.97000000, 10271.47000000, 10265.14000000, 10271.46000000
1600020120000, 10271.46000000, 10272.92000000, 10266.21000000, 10271.77000000
1600020180000, 10271.77000000, 10271.77000000, 10267.00000000, 10268.63000000
1600020240000, 10268.63000000, 10278.95000000, 10268.63000000, 10278.94000000
1600020300000, 10278.93000000, 10281.14000000, 10273.90000000, 10275.15000000
1600020360000, 10275.16000000, 10281.13000000, 10275.00000000, 10280.66000000
1600020420000, 10280.66000000, 10281.69000000, 10277.21000000, 10281.43000000
1600020480000, 10281.42000000, 10281.93000000, 10275.00000000, 10276.83000000
1600020540000, 10276.83000000, 10279.30000000, 10274.96000000, 10278.01000000
